[10:36:39.398] {'base_lr': 0.001,
 'batch_size': 24,
 'cfg': 'config_2d_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 50,
 'deterministic': False,
 'exp': 'ACDC_runs/vcps_hs',
 'gpu_id': 1,
 'is_hs': True,
 'labeled_bs': 12,
 'labeled_num': 3,
 'max_iterations': 30000,
 'model1': 'unet_hsseg',
 'model2': 'unet_hsseg',
 'num_classes': 4,
 'patch_size': [256, 256],
 'poly': True,
 'res_path': './results/ACDC',
 'root_path': '/home/chenyu/SSMIS/data/ACDC',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 2}
[10:36:39.837] Total silices is: 1312, labeled slices is: 68
[10:36:39.837] 103 iterations per epoch
[10:36:41.453] iteration:1  t-loss1/2:4.5980/4.4152, loss-lb1/2:4.5980/4.4152, loss-ulb1/2:0.0000/0.0000, weight:0.01, lr:0.0010
[11:40:30.690] iteration:15144  t-loss1/2:0.2149/0.2175, loss-lb1/2:0.0690/0.0674, loss-ulb1/2:0.0730/0.0750, weight:2.00, lr:0.0005
[11:40:30.893] iteration:15145  t-loss1/2:0.2762/0.2689, loss-lb1/2:0.1039/0.0917, loss-ulb1/2:0.0861/0.0886, weight:2.00, lr:0.0005
[11:40:31.096] iteration:15146  t-loss1/2:0.2567/0.2597, loss-lb1/2:0.0810/0.0818, loss-ulb1/2:0.0878/0.0890, weight:2.00, lr:0.0005
[11:40:31.299] iteration:15147  t-loss1/2:0.2962/0.2946, loss-lb1/2:0.0798/0.0779, loss-ulb1/2:0.1082/0.1084, weight:2.00, lr:0.0005
[11:40:31.502] iteration:15148  t-loss1/2:0.2241/0.2290, loss-lb1/2:0.0773/0.0809, loss-ulb1/2:0.0734/0.0741, weight:2.00, lr:0.0005
[11:40:31.704] iteration:15149  t-loss1/2:0.2366/0.2455, loss-lb1/2:0.0758/0.0766, loss-ulb1/2:0.0804/0.0844, weight:2.00, lr:0.0005
[11:40:31.907] iteration:15150  t-loss1/2:0.2888/0.2839, loss-lb1/2:0.0821/0.0779, loss-ulb1/2:0.1033/0.1030, weight:2.00, lr:0.0005
[11:40:32.110] iteration:15151  t-loss1/2:0.4131/0.4149, loss-lb1/2:0.0734/0.0718, loss-ulb1/2:0.1698/0.1716, weight:2.00, lr:0.0005
[11:40:32.313] iteration:15152  t-loss1/2:0.2249/0.2280, loss-lb1/2:0.0759/0.0744, loss-ulb1/2:0.0745/0.0768, weight:2.00, lr:0.0005
[11:40:32.517] iteration:15153  t-loss1/2:0.2867/0.2826, loss-lb1/2:0.0776/0.0758, loss-ulb1/2:0.1046/0.1034, weight:2.00, lr:0.0005
[11:40:32.721] iteration:15154  t-loss1/2:0.4002/0.4029, loss-lb1/2:0.0845/0.0854, loss-ulb1/2:0.1579/0.1588, weight:2.00, lr:0.0005
[11:40:32.925] iteration:15155  t-loss1/2:0.2377/0.2432, loss-lb1/2:0.0803/0.0817, loss-ulb1/2:0.0787/0.0808, weight:2.00, lr:0.0005
[11:40:33.128] iteration:15156  t-loss1/2:0.2811/0.2747, loss-lb1/2:0.0746/0.0773, loss-ulb1/2:0.1032/0.0987, weight:2.00, lr:0.0005
[11:40:33.331] iteration:15157  t-loss1/2:0.2373/0.2373, loss-lb1/2:0.0719/0.0696, loss-ulb1/2:0.0827/0.0839, weight:2.00, lr:0.0005
[11:40:33.534] iteration:15158  t-loss1/2:0.3189/0.3229, loss-lb1/2:0.0905/0.0924, loss-ulb1/2:0.1142/0.1153, weight:2.00, lr:0.0005
[11:40:33.738] iteration:15159  t-loss1/2:0.3718/0.3867, loss-lb1/2:0.0898/0.0922, loss-ulb1/2:0.1410/0.1472, weight:2.00, lr:0.0005
[11:40:33.940] iteration:15160  t-loss1/2:0.3026/0.3228, loss-lb1/2:0.0863/0.1022, loss-ulb1/2:0.1082/0.1103, weight:2.00, lr:0.0005
[11:40:34.144] iteration:15161  t-loss1/2:0.2315/0.2418, loss-lb1/2:0.0780/0.0845, loss-ulb1/2:0.0768/0.0787, weight:2.00, lr:0.0005
[11:40:34.348] iteration:15162  t-loss1/2:0.2516/0.2598, loss-lb1/2:0.0776/0.0812, loss-ulb1/2:0.0870/0.0893, weight:2.00, lr:0.0005
[11:40:34.551] iteration:15163  t-loss1/2:0.2697/0.2764, loss-lb1/2:0.0786/0.0793, loss-ulb1/2:0.0956/0.0986, weight:2.00, lr:0.0005
[11:40:34.755] iteration:15164  t-loss1/2:0.2450/0.2448, loss-lb1/2:0.0712/0.0719, loss-ulb1/2:0.0869/0.0864, weight:2.00, lr:0.0005
[11:40:34.957] iteration:15165  t-loss1/2:0.2459/0.2513, loss-lb1/2:0.0755/0.0792, loss-ulb1/2:0.0852/0.0860, weight:2.00, lr:0.0005
[11:40:35.160] iteration:15166  t-loss1/2:0.2709/0.2773, loss-lb1/2:0.0795/0.0829, loss-ulb1/2:0.0957/0.0972, weight:2.00, lr:0.0005
[11:40:35.379] iteration:15167  t-loss1/2:0.2736/0.2785, loss-lb1/2:0.0890/0.0954, loss-ulb1/2:0.0923/0.0915, weight:2.00, lr:0.0005
[11:40:35.598] iteration:15168  t-loss1/2:0.2496/0.2512, loss-lb1/2:0.0842/0.0832, loss-ulb1/2:0.0827/0.0840, weight:2.00, lr:0.0005
[11:40:35.800] iteration:15169  t-loss1/2:0.2725/0.2855, loss-lb1/2:0.0719/0.0745, loss-ulb1/2:0.1003/0.1055, weight:2.00, lr:0.0005
[11:40:36.004] iteration:15170  t-loss1/2:0.2743/0.2705, loss-lb1/2:0.0832/0.0806, loss-ulb1/2:0.0955/0.0949, weight:2.00, lr:0.0005
[11:40:36.207] iteration:15171  t-loss1/2:0.3652/0.3707, loss-lb1/2:0.0818/0.0782, loss-ulb1/2:0.1417/0.1462, weight:2.00, lr:0.0005
[11:40:36.410] iteration:15172  t-loss1/2:0.2457/0.2451, loss-lb1/2:0.0808/0.0808, loss-ulb1/2:0.0824/0.0821, weight:2.00, lr:0.0005
[11:40:36.614] iteration:15173  t-loss1/2:0.2377/0.2369, loss-lb1/2:0.0852/0.0842, loss-ulb1/2:0.0763/0.0763, weight:2.00, lr:0.0005
[11:40:36.816] iteration:15174  t-loss1/2:0.3383/0.3392, loss-lb1/2:0.0749/0.0751, loss-ulb1/2:0.1317/0.1320, weight:2.00, lr:0.0005
[11:40:37.019] iteration:15175  t-loss1/2:0.2482/0.2405, loss-lb1/2:0.0775/0.0776, loss-ulb1/2:0.0854/0.0815, weight:2.00, lr:0.0005
[11:40:37.222] iteration:15176  t-loss1/2:0.2360/0.2383, loss-lb1/2:0.0732/0.0734, loss-ulb1/2:0.0814/0.0824, weight:2.00, lr:0.0005
[11:40:37.427] iteration:15177  t-loss1/2:0.2229/0.2310, loss-lb1/2:0.0801/0.0829, loss-ulb1/2:0.0714/0.0740, weight:2.00, lr:0.0005
[11:40:37.631] iteration:15178  t-loss1/2:0.2419/0.2491, loss-lb1/2:0.0813/0.0847, loss-ulb1/2:0.0803/0.0822, weight:2.00, lr:0.0005
[11:40:37.833] iteration:15179  t-loss1/2:0.2457/0.2504, loss-lb1/2:0.0842/0.0875, loss-ulb1/2:0.0807/0.0814, weight:2.00, lr:0.0005
[11:40:38.036] iteration:15180  t-loss1/2:0.2347/0.2332, loss-lb1/2:0.0790/0.0791, loss-ulb1/2:0.0779/0.0770, weight:2.00, lr:0.0005
[11:40:38.239] iteration:15181  t-loss1/2:0.2210/0.2202, loss-lb1/2:0.0781/0.0797, loss-ulb1/2:0.0714/0.0703, weight:2.00, lr:0.0005
[11:40:38.441] iteration:15182  t-loss1/2:0.2478/0.2525, loss-lb1/2:0.0832/0.0840, loss-ulb1/2:0.0823/0.0842, weight:2.00, lr:0.0005
[11:40:38.644] iteration:15183  t-loss1/2:0.2628/0.2586, loss-lb1/2:0.0775/0.0782, loss-ulb1/2:0.0927/0.0902, weight:2.00, lr:0.0005
[11:40:38.848] iteration:15184  t-loss1/2:0.2714/0.2684, loss-lb1/2:0.0781/0.0809, loss-ulb1/2:0.0966/0.0938, weight:2.00, lr:0.0005
[11:40:39.050] iteration:15185  t-loss1/2:0.2308/0.2305, loss-lb1/2:0.0732/0.0740, loss-ulb1/2:0.0788/0.0782, weight:2.00, lr:0.0005
[11:40:39.253] iteration:15186  t-loss1/2:0.2376/0.2388, loss-lb1/2:0.0760/0.0755, loss-ulb1/2:0.0808/0.0817, weight:2.00, lr:0.0005
[11:40:39.456] iteration:15187  t-loss1/2:0.2858/0.2955, loss-lb1/2:0.0740/0.0743, loss-ulb1/2:0.1059/0.1106, weight:2.00, lr:0.0005
[11:40:39.661] iteration:15188  t-loss1/2:0.2343/0.2374, loss-lb1/2:0.0808/0.0843, loss-ulb1/2:0.0768/0.0766, weight:2.00, lr:0.0005
[11:40:39.863] iteration:15189  t-loss1/2:0.2740/0.2782, loss-lb1/2:0.0722/0.0729, loss-ulb1/2:0.1009/0.1027, weight:2.00, lr:0.0005
[11:40:40.065] iteration:15190  t-loss1/2:0.2348/0.2349, loss-lb1/2:0.0801/0.0800, loss-ulb1/2:0.0774/0.0775, weight:2.00, lr:0.0005
[11:40:40.269] iteration:15191  t-loss1/2:0.2218/0.2225, loss-lb1/2:0.0786/0.0781, loss-ulb1/2:0.0716/0.0722, weight:2.00, lr:0.0005
[11:40:40.473] iteration:15192  t-loss1/2:0.2164/0.2172, loss-lb1/2:0.0748/0.0729, loss-ulb1/2:0.0708/0.0722, weight:2.00, lr:0.0005
[11:40:40.677] iteration:15193  t-loss1/2:0.2974/0.2952, loss-lb1/2:0.0739/0.0741, loss-ulb1/2:0.1118/0.1106, weight:2.00, lr:0.0005
[11:40:40.879] iteration:15194  t-loss1/2:0.2237/0.2259, loss-lb1/2:0.0742/0.0741, loss-ulb1/2:0.0747/0.0759, weight:2.00, lr:0.0005
[11:40:41.082] iteration:15195  t-loss1/2:0.2472/0.2390, loss-lb1/2:0.0800/0.0747, loss-ulb1/2:0.0836/0.0822, weight:2.00, lr:0.0005
[11:40:41.286] iteration:15196  t-loss1/2:0.2250/0.2298, loss-lb1/2:0.0784/0.0813, loss-ulb1/2:0.0733/0.0743, weight:2.00, lr:0.0005
[11:40:41.489] iteration:15197  t-loss1/2:0.2205/0.2237, loss-lb1/2:0.0807/0.0814, loss-ulb1/2:0.0699/0.0712, weight:2.00, lr:0.0005
[11:40:41.691] iteration:15198  t-loss1/2:0.2708/0.2618, loss-lb1/2:0.0843/0.0834, loss-ulb1/2:0.0932/0.0892, weight:2.00, lr:0.0005
[11:40:41.895] iteration:15199  t-loss1/2:0.2451/0.2505, loss-lb1/2:0.0699/0.0749, loss-ulb1/2:0.0876/0.0878, weight:2.00, lr:0.0005
[11:40:42.099] iteration:15200  t-loss1/2:0.2373/0.2345, loss-lb1/2:0.0837/0.0827, loss-ulb1/2:0.0768/0.0759, weight:2.00, lr:0.0005
[11:40:42.302] iteration:15201  t-loss1/2:0.2954/0.2964, loss-lb1/2:0.0817/0.0802, loss-ulb1/2:0.1068/0.1081, weight:2.00, lr:0.0005
[11:40:42.504] iteration:15202  t-loss1/2:0.2296/0.2396, loss-lb1/2:0.0727/0.0760, loss-ulb1/2:0.0784/0.0818, weight:2.00, lr:0.0005
[11:40:42.707] iteration:15203  t-loss1/2:0.2421/0.2456, loss-lb1/2:0.0748/0.0767, loss-ulb1/2:0.0836/0.0844, weight:2.00, lr:0.0005
[11:40:42.912] iteration:15204  t-loss1/2:0.2270/0.2305, loss-lb1/2:0.0704/0.0722, loss-ulb1/2:0.0783/0.0792, weight:2.00, lr:0.0005
[11:40:43.116] iteration:15205  t-loss1/2:0.2046/0.2050, loss-lb1/2:0.0759/0.0785, loss-ulb1/2:0.0644/0.0633, weight:2.00, lr:0.0005
[11:40:43.321] iteration:15206  t-loss1/2:0.2513/0.2465, loss-lb1/2:0.0783/0.0796, loss-ulb1/2:0.0865/0.0835, weight:2.00, lr:0.0005
[11:40:43.525] iteration:15207  t-loss1/2:0.2436/0.2457, loss-lb1/2:0.0749/0.0782, loss-ulb1/2:0.0844/0.0837, weight:2.00, lr:0.0005
[11:40:43.727] iteration:15208  t-loss1/2:0.2348/0.2299, loss-lb1/2:0.0836/0.0797, loss-ulb1/2:0.0756/0.0751, weight:2.00, lr:0.0005
[11:40:43.930] iteration:15209  t-loss1/2:0.2396/0.2459, loss-lb1/2:0.0768/0.0819, loss-ulb1/2:0.0814/0.0820, weight:2.00, lr:0.0005
[11:40:44.134] iteration:15210  t-loss1/2:0.2135/0.2153, loss-lb1/2:0.0823/0.0825, loss-ulb1/2:0.0656/0.0664, weight:2.00, lr:0.0005
[11:40:44.337] iteration:15211  t-loss1/2:0.2352/0.2294, loss-lb1/2:0.0763/0.0748, loss-ulb1/2:0.0794/0.0773, weight:2.00, lr:0.0005
[11:40:44.540] iteration:15212  t-loss1/2:0.2378/0.2350, loss-lb1/2:0.0765/0.0763, loss-ulb1/2:0.0807/0.0793, weight:2.00, lr:0.0005
[11:40:44.743] iteration:15213  t-loss1/2:0.2131/0.2091, loss-lb1/2:0.0791/0.0788, loss-ulb1/2:0.0670/0.0652, weight:2.00, lr:0.0005
[11:40:44.947] iteration:15214  t-loss1/2:0.2101/0.2068, loss-lb1/2:0.0734/0.0725, loss-ulb1/2:0.0683/0.0672, weight:2.00, lr:0.0005
[11:40:45.151] iteration:15215  t-loss1/2:0.2193/0.2177, loss-lb1/2:0.0804/0.0801, loss-ulb1/2:0.0694/0.0688, weight:2.00, lr:0.0005
[11:40:45.353] iteration:15216  t-loss1/2:0.2172/0.2168, loss-lb1/2:0.0748/0.0748, loss-ulb1/2:0.0712/0.0710, weight:2.00, lr:0.0005
[11:40:45.556] iteration:15217  t-loss1/2:0.3229/0.3396, loss-lb1/2:0.0811/0.0822, loss-ulb1/2:0.1209/0.1287, weight:2.00, lr:0.0005
[11:40:45.759] iteration:15218  t-loss1/2:0.2118/0.2159, loss-lb1/2:0.0751/0.0753, loss-ulb1/2:0.0683/0.0703, weight:2.00, lr:0.0005
[11:40:45.963] iteration:15219  t-loss1/2:0.2770/0.2748, loss-lb1/2:0.0782/0.0752, loss-ulb1/2:0.0994/0.0998, weight:2.00, lr:0.0005
[11:40:46.165] iteration:15220  t-loss1/2:0.2209/0.2223, loss-lb1/2:0.0734/0.0733, loss-ulb1/2:0.0738/0.0745, weight:2.00, lr:0.0005
[11:40:46.368] iteration:15221  t-loss1/2:0.2677/0.2687, loss-lb1/2:0.0806/0.0802, loss-ulb1/2:0.0935/0.0942, weight:2.00, lr:0.0005
[11:40:46.572] iteration:15222  t-loss1/2:0.2350/0.2364, loss-lb1/2:0.0715/0.0715, loss-ulb1/2:0.0818/0.0824, weight:2.00, lr:0.0005
[11:40:46.776] iteration:15223  t-loss1/2:0.2242/0.2215, loss-lb1/2:0.0788/0.0749, loss-ulb1/2:0.0727/0.0733, weight:2.00, lr:0.0005
[11:40:46.980] iteration:15224  t-loss1/2:0.2442/0.2386, loss-lb1/2:0.0784/0.0713, loss-ulb1/2:0.0829/0.0836, weight:2.00, lr:0.0005
[11:40:47.182] iteration:15225  t-loss1/2:0.2296/0.2322, loss-lb1/2:0.0777/0.0808, loss-ulb1/2:0.0759/0.0757, weight:2.00, lr:0.0005
[11:40:47.386] iteration:15226  t-loss1/2:0.2096/0.2081, loss-lb1/2:0.0744/0.0733, loss-ulb1/2:0.0676/0.0674, weight:2.00, lr:0.0005
[11:40:47.590] iteration:15227  t-loss1/2:0.2306/0.2265, loss-lb1/2:0.0781/0.0774, loss-ulb1/2:0.0762/0.0746, weight:2.00, lr:0.0005
[11:40:47.794] iteration:15228  t-loss1/2:0.3062/0.3120, loss-lb1/2:0.0767/0.0777, loss-ulb1/2:0.1147/0.1171, weight:2.00, lr:0.0005
[11:40:47.996] iteration:15229  t-loss1/2:0.2567/0.2577, loss-lb1/2:0.0749/0.0739, loss-ulb1/2:0.0909/0.0919, weight:2.00, lr:0.0005
[11:40:48.199] iteration:15230  t-loss1/2:0.2551/0.2468, loss-lb1/2:0.0796/0.0746, loss-ulb1/2:0.0877/0.0861, weight:2.00, lr:0.0005
[11:40:48.403] iteration:15231  t-loss1/2:0.3054/0.2955, loss-lb1/2:0.0750/0.0740, loss-ulb1/2:0.1152/0.1108, weight:2.00, lr:0.0005
[11:40:48.605] iteration:15232  t-loss1/2:0.2250/0.2231, loss-lb1/2:0.0774/0.0761, loss-ulb1/2:0.0738/0.0735, weight:2.00, lr:0.0005
[11:40:48.809] iteration:15233  t-loss1/2:0.2044/0.2040, loss-lb1/2:0.0786/0.0791, loss-ulb1/2:0.0629/0.0625, weight:2.00, lr:0.0005
[11:40:49.013] iteration:15234  t-loss1/2:0.2235/0.2247, loss-lb1/2:0.0692/0.0701, loss-ulb1/2:0.0771/0.0773, weight:2.00, lr:0.0005
[11:40:49.216] iteration:15235  t-loss1/2:0.2369/0.2394, loss-lb1/2:0.0742/0.0772, loss-ulb1/2:0.0813/0.0811, weight:2.00, lr:0.0005
[11:40:49.419] iteration:15236  t-loss1/2:0.2444/0.2462, loss-lb1/2:0.0744/0.0769, loss-ulb1/2:0.0850/0.0846, weight:2.00, lr:0.0005
[11:40:49.621] iteration:15237  t-loss1/2:0.2333/0.2405, loss-lb1/2:0.0822/0.0872, loss-ulb1/2:0.0755/0.0766, weight:2.00, lr:0.0005
[11:40:49.823] iteration:15238  t-loss1/2:0.2167/0.2206, loss-lb1/2:0.0742/0.0768, loss-ulb1/2:0.0713/0.0719, weight:2.00, lr:0.0005
[11:40:50.025] iteration:15239  t-loss1/2:0.2952/0.2988, loss-lb1/2:0.0749/0.0753, loss-ulb1/2:0.1102/0.1118, weight:2.00, lr:0.0005
[11:40:50.228] iteration:15240  t-loss1/2:0.2635/0.2630, loss-lb1/2:0.0752/0.0762, loss-ulb1/2:0.0941/0.0934, weight:2.00, lr:0.0005
[11:40:50.430] iteration:15241  t-loss1/2:0.2840/0.2911, loss-lb1/2:0.0713/0.0737, loss-ulb1/2:0.1063/0.1087, weight:2.00, lr:0.0005
[11:40:50.631] iteration:15242  t-loss1/2:0.2526/0.2492, loss-lb1/2:0.0860/0.0850, loss-ulb1/2:0.0833/0.0821, weight:2.00, lr:0.0005
[11:40:50.834] iteration:15243  t-loss1/2:0.2543/0.2495, loss-lb1/2:0.0792/0.0781, loss-ulb1/2:0.0875/0.0857, weight:2.00, lr:0.0005
[11:40:51.035] iteration:15244  t-loss1/2:0.2213/0.2211, loss-lb1/2:0.0765/0.0778, loss-ulb1/2:0.0724/0.0717, weight:2.00, lr:0.0005
[11:40:51.603] iteration:15245  t-loss1/2:0.2817/0.2850, loss-lb1/2:0.0783/0.0780, loss-ulb1/2:0.1017/0.1035, weight:2.00, lr:0.0005
[11:40:51.809] iteration:15246  t-loss1/2:0.3346/0.3343, loss-lb1/2:0.0783/0.0779, loss-ulb1/2:0.1281/0.1282, weight:2.00, lr:0.0005
[11:40:52.011] iteration:15247  t-loss1/2:0.2514/0.2454, loss-lb1/2:0.0799/0.0768, loss-ulb1/2:0.0857/0.0843, weight:2.00, lr:0.0005
[11:40:52.215] iteration:15248  t-loss1/2:0.2511/0.2472, loss-lb1/2:0.0788/0.0774, loss-ulb1/2:0.0862/0.0849, weight:2.00, lr:0.0005
[11:40:52.418] iteration:15249  t-loss1/2:0.2198/0.2214, loss-lb1/2:0.0775/0.0777, loss-ulb1/2:0.0711/0.0718, weight:2.00, lr:0.0005
[11:40:52.620] iteration:15250  t-loss1/2:0.2476/0.2433, loss-lb1/2:0.0801/0.0815, loss-ulb1/2:0.0838/0.0809, weight:2.00, lr:0.0005
[11:40:52.824] iteration:15251  t-loss1/2:0.2444/0.2432, loss-lb1/2:0.0824/0.0826, loss-ulb1/2:0.0810/0.0803, weight:2.00, lr:0.0005
[11:40:53.028] iteration:15252  t-loss1/2:0.2315/0.2314, loss-lb1/2:0.0743/0.0755, loss-ulb1/2:0.0786/0.0780, weight:2.00, lr:0.0005
[11:40:53.230] iteration:15253  t-loss1/2:0.2593/0.2509, loss-lb1/2:0.0819/0.0786, loss-ulb1/2:0.0887/0.0861, weight:2.00, lr:0.0005
[11:40:53.433] iteration:15254  t-loss1/2:0.4041/0.3879, loss-lb1/2:0.0749/0.0709, loss-ulb1/2:0.1646/0.1585, weight:2.00, lr:0.0005
[11:40:53.636] iteration:15255  t-loss1/2:0.2406/0.2332, loss-lb1/2:0.0766/0.0738, loss-ulb1/2:0.0820/0.0797, weight:2.00, lr:0.0005
[11:40:53.841] iteration:15256  t-loss1/2:0.2523/0.2483, loss-lb1/2:0.0818/0.0800, loss-ulb1/2:0.0852/0.0841, weight:2.00, lr:0.0005
[11:40:54.046] iteration:15257  t-loss1/2:0.2234/0.2290, loss-lb1/2:0.0774/0.0792, loss-ulb1/2:0.0730/0.0749, weight:2.00, lr:0.0005
[11:40:54.248] iteration:15258  t-loss1/2:0.2428/0.2441, loss-lb1/2:0.0752/0.0754, loss-ulb1/2:0.0838/0.0844, weight:2.00, lr:0.0005
[11:40:54.451] iteration:15259  t-loss1/2:0.2552/0.2602, loss-lb1/2:0.0739/0.0760, loss-ulb1/2:0.0906/0.0921, weight:2.00, lr:0.0005
[11:40:54.655] iteration:15260  t-loss1/2:0.2466/0.2443, loss-lb1/2:0.0814/0.0806, loss-ulb1/2:0.0826/0.0819, weight:2.00, lr:0.0005
[11:40:54.859] iteration:15261  t-loss1/2:0.2391/0.2435, loss-lb1/2:0.0788/0.0835, loss-ulb1/2:0.0802/0.0800, weight:2.00, lr:0.0005
[11:40:55.062] iteration:15262  t-loss1/2:0.2603/0.2552, loss-lb1/2:0.0744/0.0769, loss-ulb1/2:0.0929/0.0891, weight:2.00, lr:0.0005
[11:40:55.265] iteration:15263  t-loss1/2:0.3070/0.3127, loss-lb1/2:0.0735/0.0772, loss-ulb1/2:0.1167/0.1177, weight:2.00, lr:0.0005
[11:40:55.469] iteration:15264  t-loss1/2:0.2268/0.2276, loss-lb1/2:0.0776/0.0747, loss-ulb1/2:0.0746/0.0765, weight:2.00, lr:0.0005
[11:40:55.671] iteration:15265  t-loss1/2:0.2917/0.2882, loss-lb1/2:0.0793/0.0784, loss-ulb1/2:0.1062/0.1049, weight:2.00, lr:0.0005
[11:40:55.875] iteration:15266  t-loss1/2:0.2110/0.2149, loss-lb1/2:0.0838/0.0863, loss-ulb1/2:0.0636/0.0643, weight:2.00, lr:0.0005
[11:40:56.079] iteration:15267  t-loss1/2:0.2140/0.2205, loss-lb1/2:0.0804/0.0844, loss-ulb1/2:0.0668/0.0681, weight:2.00, lr:0.0005
[11:40:56.282] iteration:15268  t-loss1/2:0.2643/0.2666, loss-lb1/2:0.0769/0.0768, loss-ulb1/2:0.0937/0.0949, weight:2.00, lr:0.0005
[11:40:56.485] iteration:15269  t-loss1/2:0.2345/0.2369, loss-lb1/2:0.0852/0.0849, loss-ulb1/2:0.0746/0.0760, weight:2.00, lr:0.0005
[11:40:56.688] iteration:15270  t-loss1/2:0.2165/0.2157, loss-lb1/2:0.0790/0.0793, loss-ulb1/2:0.0687/0.0682, weight:2.00, lr:0.0005
[11:40:56.892] iteration:15271  t-loss1/2:0.2421/0.2398, loss-lb1/2:0.0787/0.0772, loss-ulb1/2:0.0817/0.0813, weight:2.00, lr:0.0005
[11:40:57.095] iteration:15272  t-loss1/2:0.2211/0.2214, loss-lb1/2:0.0762/0.0740, loss-ulb1/2:0.0724/0.0737, weight:2.00, lr:0.0005
[11:40:57.297] iteration:15273  t-loss1/2:0.2473/0.2489, loss-lb1/2:0.0698/0.0681, loss-ulb1/2:0.0888/0.0904, weight:2.00, lr:0.0005
[11:40:57.501] iteration:15274  t-loss1/2:0.2454/0.2402, loss-lb1/2:0.0866/0.0825, loss-ulb1/2:0.0794/0.0789, weight:2.00, lr:0.0005
[11:40:57.705] iteration:15275  t-loss1/2:0.2160/0.2141, loss-lb1/2:0.0746/0.0718, loss-ulb1/2:0.0707/0.0711, weight:2.00, lr:0.0005
[11:40:57.908] iteration:15276  t-loss1/2:0.2281/0.2251, loss-lb1/2:0.0795/0.0752, loss-ulb1/2:0.0743/0.0750, weight:2.00, lr:0.0005
[11:40:58.111] iteration:15277  t-loss1/2:0.2110/0.2059, loss-lb1/2:0.0801/0.0744, loss-ulb1/2:0.0654/0.0658, weight:2.00, lr:0.0005
[11:40:58.314] iteration:15278  t-loss1/2:0.2102/0.2107, loss-lb1/2:0.0784/0.0768, loss-ulb1/2:0.0659/0.0670, weight:2.00, lr:0.0005
[11:40:58.518] iteration:15279  t-loss1/2:0.2679/0.2589, loss-lb1/2:0.0747/0.0708, loss-ulb1/2:0.0966/0.0941, weight:2.00, lr:0.0005
[11:40:58.720] iteration:15280  t-loss1/2:0.2748/0.2743, loss-lb1/2:0.0835/0.0816, loss-ulb1/2:0.0956/0.0963, weight:2.00, lr:0.0005
[11:40:58.924] iteration:15281  t-loss1/2:0.2705/0.2586, loss-lb1/2:0.1084/0.1014, loss-ulb1/2:0.0811/0.0786, weight:2.00, lr:0.0005
[11:40:59.128] iteration:15282  t-loss1/2:0.2780/0.2681, loss-lb1/2:0.0787/0.0716, loss-ulb1/2:0.0996/0.0983, weight:2.00, lr:0.0005
[11:40:59.333] iteration:15283  t-loss1/2:0.2323/0.2284, loss-lb1/2:0.0784/0.0737, loss-ulb1/2:0.0770/0.0773, weight:2.00, lr:0.0005
[11:40:59.536] iteration:15284  t-loss1/2:0.2199/0.2167, loss-lb1/2:0.0874/0.0845, loss-ulb1/2:0.0663/0.0661, weight:2.00, lr:0.0005
[11:40:59.737] iteration:15285  t-loss1/2:0.2481/0.2419, loss-lb1/2:0.0850/0.0787, loss-ulb1/2:0.0815/0.0816, weight:2.00, lr:0.0005
[11:40:59.941] iteration:15286  t-loss1/2:0.2512/0.2490, loss-lb1/2:0.0741/0.0716, loss-ulb1/2:0.0885/0.0887, weight:2.00, lr:0.0005
[11:41:00.146] iteration:15287  t-loss1/2:0.2403/0.2410, loss-lb1/2:0.0791/0.0800, loss-ulb1/2:0.0806/0.0805, weight:2.00, lr:0.0005
[11:41:00.349] iteration:15288  t-loss1/2:0.2322/0.2261, loss-lb1/2:0.0745/0.0711, loss-ulb1/2:0.0788/0.0775, weight:2.00, lr:0.0005
[11:41:00.552] iteration:15289  t-loss1/2:0.2226/0.2214, loss-lb1/2:0.0772/0.0748, loss-ulb1/2:0.0727/0.0733, weight:2.00, lr:0.0005
[11:41:00.755] iteration:15290  t-loss1/2:0.2327/0.2271, loss-lb1/2:0.0769/0.0752, loss-ulb1/2:0.0779/0.0759, weight:2.00, lr:0.0005
[11:41:00.957] iteration:15291  t-loss1/2:0.2388/0.2344, loss-lb1/2:0.0737/0.0742, loss-ulb1/2:0.0825/0.0801, weight:2.00, lr:0.0005
[11:41:01.160] iteration:15292  t-loss1/2:0.2253/0.2231, loss-lb1/2:0.0771/0.0760, loss-ulb1/2:0.0741/0.0736, weight:2.00, lr:0.0005
[11:41:01.365] iteration:15293  t-loss1/2:0.2556/0.2497, loss-lb1/2:0.0821/0.0787, loss-ulb1/2:0.0867/0.0855, weight:2.00, lr:0.0005
[11:41:01.569] iteration:15294  t-loss1/2:0.2426/0.2273, loss-lb1/2:0.0807/0.0685, loss-ulb1/2:0.0809/0.0794, weight:2.00, lr:0.0005
[11:41:01.772] iteration:15295  t-loss1/2:0.4180/0.3964, loss-lb1/2:0.0746/0.0700, loss-ulb1/2:0.1717/0.1632, weight:2.00, lr:0.0005
[11:41:01.974] iteration:15296  t-loss1/2:0.2856/0.2675, loss-lb1/2:0.0745/0.0687, loss-ulb1/2:0.1055/0.0994, weight:2.00, lr:0.0005
